150;2015-01;2015-01-01;138;138-04;BOLSA SEGURIDAD;BOLSA;2.976;43.769;43.200;3.545;409;1.448.410;0;1;EDIER;
151;2015-01;2015-01-01;139;139-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;478;0;0;1;EDIER;
152;2015-01;2015-01-01;139;139-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;478;0;0;1;EDIER;
153;2015-01;2015-01-01;139;139-03;BOLSA SEGURIDAD;BOLSA;0;0;0;0;487;0;0;1;EDIER;
154;2015-01;2015-01-01;139;139-04;BOLSA SEGURIDAD;BOLSA;4.240;37.297;9.900;31.637;487;15.410.070;0;1;EDIER;
155;2015-01;2015-01-01;140;140-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;155;0;0;1;EDIER;
156;2015-01;2015-01-01;140;140-02;BOLSA SEGURIDAD;BOLSA;1.224;0;0;1.224;155;189.939;0;1;EDIER;
157;2015-01;2015-01-01;141;141-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;378;0;0;1;EDIER;
158;2015-01;2015-01-01;141;141-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;378;0;0;1;EDIER;
159;2015-01;2015-01-01;141;141-04;BOLSA SEGURIDAD;BOLSA;26.400;0;100;26.300;385;10.132.426;0;1;EDIER;
160;2015-01;2015-01-01;142;142-00;BOLSA CURRIER;BOLSA;0;0;0;0;89;0;0;1;EDIER;
161;2015-01;2015-01-01;143;143-02;BOLSA SEGURIDAD;BOLSA;0;0;0;0;113;0;0;1;EDIER;
162;2015-01;2015-01-01;144;144-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;31;0;0;1;EDIER;
163;2015-01;2015-01-01;145;145-01;BOLSA CURRIER;BOLSA;0;0;0;0;56;0;0;1;EDIER;
164;2015-01;2015-01-01;146;146-01;BOLSA CURRIER;BOLSA;0;0;0;0;106;0;0;1;EDIER;
165;2015-01;2015-01-01;146;146-02;BOLSA CURRIER;BOLSA;0;0;0;0;110;0;0;1;EDIER;
166;2015-01;2015-01-01;147;147-00;BOLSA CURRIER;BOLSA;0;0;0;0;30;0;0;1;EDIER;
167;2015-01;2015-01-01;148;148-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;32;0;0;1;EDIER;
168;2015-01;2015-01-01;150;150-00;BOLSA SEGURIDAD;BOLSA;3.000;0;0;3.000;196;587.015;0;1;EDIER;
169;2015-01;2015-01-01;150;150-01;BOLSA SEGURIDAD;BOLSA;1.550;0;0;1.550;200;309.250;0;1;EDIER;
170;2015-01;2015-01-01;156;156-00;BOLSA SEGURIDAD;BOLSA;21.570;0;0;21.570;123;2.650.252;0;1;EDIER;
171;2015-01;2015-01-01;158;158-00;BOLSA CURRIER;BOLSA;0;0;0;0;89;0;0;1;EDIER;
172;2015-01;2015-01-01;158;158-01;BOLSA CURRIER;BOLSA;1.508;0;0;1.508;89;134.886;0;1;EDIER;
173;2015-01;2015-01-01;159;159-00;BOLSA SEGURIDAD;BOLSA;4.400;0;0;4.400;77;340.956;0;1;EDIER;
174;2015-01;2015-01-01;163;163-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;314;0;0;1;EDIER;
175;2015-01;2015-01-01;175;175-00;BOLSA CURRIER;BOLSA;0;0;0;0;21;0;0;1;EDIER;
176;2015-01;2015-01-01;175;175-01;BOLSA CURRIER;BOLSA;0;0;0;0;21;0;0;1;EDIER;
177;2015-01;2015-01-01;182;182-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;269;0;0;1;EDIER;
178;2015-01;2015-01-01;189;189-00;BOLSA PLASTICA;BOLSA;0;0;0;0;384;0;0;1;EDIER;
179;2015-01;2015-01-01;189;189-01;BOLSA PLASTICA;BOLSA;51.834;550;30.000;22.384;400;8.955.790;0;1;EDIER;
180;2015-01;2015-01-01;190;190-00;BOLSA PLASTICA;BOLSA;0;0;0;0;476;0;0;1;EDIER;
181;2015-01;2015-01-01;190;190-01;BOLSA PLASTICA;BOLSA;11.100;39.650;30.000;20.750;487;10.111.505;0;1;EDIER;
182;2015-01;2015-01-01;196;196-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;125;0;0;1;EDIER;
183;2015-01;2015-01-01;197;197-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;193;0;0;1;EDIER;
184;2015-01;2015-01-01;198;198-00;BOLSA CURRIER;BOLSA;0;0;0;0;78;0;0;1;EDIER;
185;2015-01;2015-01-01;201;201-00;BOLSA CURRIER;BOLSA;0;0;0;0;69;0;0;1;EDIER;
186;2015-01;2015-01-01;202;202-00;BOLSA PLASTICA;BOLSA;0;0;0;0;204;0;0;1;EDIER;
187;2015-01;2015-01-01;202;202-01;BOLSA PLASTICA;BOLSA;71.599;0;71.432;167;210;35.084;0;1;EDIER;
188;2015-01;2015-01-01;207;207-00;BOLSA CURRIER;BOLSA;0;0;0;0;19;0;0;1;EDIER;
189;2015-01;2015-01-01;214;214-00;BOLSA CURRIER;BOLSA;0;0;0;0;19;0;0;1;EDIER;
190;2015-01;2015-01-01;216;216-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;278;0;0;1;EDIER;
191;2015-01;2015-01-01;217;217-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;29;0;0;1;EDIER;
192;2015-01;2015-01-01;218;218-00;BOLSA SEGURIDAD;BOLSA;266.300;155.648;371.200;50.748;30;1.520.327;0;1;EDIER;
193;2015-01;2015-01-01;219;219-00;BOLSA SEGURIDAD;BOLSA;78.300;0;78.000;300;74;22.287;0;1;EDIER;
194;2015-01;2015-01-01;223;223-02;BOLSA SEGURIDAD;BOLSA;0;0;0;0;86;0;0;1;EDIER;
195;2015-01;2015-01-01;226;226-01;BOLSA CURRIER;BOLSA;0;0;0;0;46;0;0;1;EDIER;
196;2015-01;2015-01-01;230;230-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;199;0;0;1;EDIER;
197;2015-01;2015-01-01;231;231-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;78;0;0;1;EDIER;
198;2015-01;2015-01-01;231;231-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;79;0;0;1;EDIER;
199;2015-01;2015-01-01;231;231-02;BOLSA SEGURIDAD;BOLSA;27.300;78.300;40.500;65.100;79;5.140.077;0;1;EDIER;
200;2015-01;2015-01-01;232;232-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;144;0;0;1;EDIER;
201;2015-01;2015-01-01;233;233-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;212;0;0;1;EDIER;
202;2015-01;2015-01-01;241;241-00;BOLSA CURRIER;BOLSA;0;0;0;0;27;0;0;1;EDIER;
203;2015-01;2015-01-01;244;244-00;BOLSA CURRIER;BOLSA;0;0;0;0;51;0;0;1;EDIER;
204;2015-01;2015-01-01;245;245-00;BOLSA CURRIER;BOLSA;0;0;0;0;54;0;0;1;EDIER;
205;2015-01;2015-01-01;246;246-00;BOLSA CURRIER;BOLSA;0;0;0;0;86;0;0;1;EDIER;
206;2015-01;2015-01-01;247;247-00;BOLSA CURRIER;BOLSA;0;0;0;0;77;0;0;1;EDIER;
207;2015-01;2015-01-01;249;249-00;BOLSA CURRIER;BOLSA;49.350;1.850;4.800;46.400;108;5.016.825;0;1;EDIER;
208;2015-01;2015-01-01;250;250-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;249;0;0;1;EDIER;
209;2015-01;2015-01-01;250;250-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;249;0;0;1;EDIER;
210;2015-01;2015-01-01;250;250-02;BOLSA SEGURIDAD;BOLSA;0;0;0;0;249;0;0;1;EDIER;
211;2015-01;2015-01-01;250;250-04;BOLSA SEGURIDAD;BOLSA;46.000;0;500;45.500;254;11.536.003;0;1;EDIER;
212;2015-01;2015-01-01;253;253-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;282;0;0;1;EDIER;
213;2015-01;2015-01-01;266;266-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;277;0;0;1;EDIER;
214;2015-01;2015-01-01;272;272-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;74;0;0;1;EDIER;
215;2015-01;2015-01-01;273;273-01;BOLSA SEGURIDAD;BOLSA;0;0;0;0;334;0;0;1;EDIER;
216;2015-01;2015-01-01;279;279-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;125;0;0;1;EDIER;
217;2015-01;2015-01-01;280;280-00;BOLSA CURRIER;BOLSA;0;0;0;0;70;0;0;1;EDIER;
218;2015-01;2015-01-01;285;285-00;BOLSA CURRIER;BOLSA;0;0;0;0;70;0;0;1;EDIER;
219;2015-01;2015-01-01;286;286-00;BOLSA CURRIER;BOLSA;0;0;0;0;70;0;0;1;EDIER;
220;2015-01;2015-01-01;290;290-00;BOLSA SEGURIDAD;BOLSA;333.100;0;200.000;133.100;79;10.546.616;0;1;EDIER;
221;2015-01;2015-01-01;301;301-00;BOLSA SEGURIDAD;BOLSA;0;0;0;0;74;0;0;1;EDIER;
